date,Negative_News_Raw,Positive_News_Raw,News_Sentiment_Normalized,Negative_News_Normalized,Positive_News_Normalized,News_Intensity_Normalized,News_Sentiment_Change,News_Shock_Indicator,Dominant_Tone
2020-07-03,0.3619734176236227,0.0,-0.20547887031611498,0.23025916474005498,0.024780294423939992,0.25503945916399495,-0.01674636474927868,0.016478009048176322,-1
2020-07-04,0.3660592253316671,0.0,-0.2217564040608654,0.23414655127283537,0.012390147211969989,0.24653669848480536,-0.01627753374475041,0.01642685820438536,-1
2020-07-05,0.37275954289440255,0.0,-0.2380521416708363,0.2380521416708363,0.0,0.2380521416708363,-0.01629573760997091,0.016439878701333354,-1
2020-07-06,0.37534012954430607,0.0,-0.24173141751938218,0.24173141751938218,0.0,0.24173141751938218,-0.003679275848545882,0.012084182401089086,-1
2020-07-07,0.3767115962521421,0.0,-0.2450657976299394,0.2450657976299394,0.0,0.2450657976299394,-0.003334380110557228,0.0077697978563580255,-1
2020-07-08,0.3826462186211034,0.0,-0.24851317206502402,0.24851317206502402,0.0,0.24851317206502402,-0.0034473744350846103,0.0034870101313959254,-1
2020-07-09,0.38725056674518477,0.0,-0.2519668317221157,0.2519668317221157,0.0,0.2519668317221157,-0.0034536596570916844,0.003411804734244526,-1
2020-07-10,0.3898834920539032,0.0,-0.25464815398753704,0.25464815398753704,0.0,0.25464815398753704,-0.0026813222654213376,0.003194118785865896,-1
2020-07-11,0.39302914237212366,0.0,-0.2572391552848567,0.2572391552848567,0.0,0.2572391552848567,-0.0025910012973196506,0.002908661073277576,-1
2020-07-12,0.3970093035281157,0.0,-0.2595688310182818,0.2595688310182818,0.0,0.2595688310182818,-0.0023296757334251295,0.0025339997653887245,-1
2020-07-13,0.4063546618298508,0.0,-0.2625483987072393,0.2625483987072393,0.0,0.2625483987072393,-0.002979567688957463,0.002633414906567433,-1
2020-07-14,0.41520716442774525,0.0,-0.2662466698934066,0.2662466698934066,0.0,0.2662466698934066,-0.0036982711861673345,0.003002504869516661,-1
2020-07-15,1.1678841899026875,0.0,-0.3416845216021548,0.3416845216021548,0.0,0.3416845216021548,-0.07543785170874817,0.027371896861291007,-1
2020-07-16,1.921645788696406,0.0,-0.4890939483613452,0.4890939483613452,0.0,0.4890939483613452,-0.1474094267591904,0.07551518321803531,-1
2020-07-17,1.1753356641428596,0.0,-0.5645523783525166,0.5645523783525166,0.0,0.5645523783525166,-0.07545842999117142,0.09943523615303668,-1
2020-07-18,0.42884332351788335,0.0,-0.5679930485507936,0.5679930485507936,0.0,0.5679930485507936,-0.003440670198276985,0.07543617564954629,-1
2020-07-19,0.43290102342767534,0.0,-0.571441167901079,0.571441167901079,0.0,0.571441167901079,-0.003448119350285439,0.0274490731799113,-1
2020-07-20,0.4324464524835233,0.0,-0.5739478075519036,0.5739478075519036,0.0,0.5739478075519036,-0.002506639650824538,0.003131809733129006,-1
2020-07-21,0.43309196260890764,0.0,-0.5756660010198398,0.5756660010198398,0.0,0.5756660010198398,-0.0017181934679362243,0.002557650823015419,-1
2020-07-22,0.4341736282244165,0.0,-0.5051783901638697,0.5051783901638697,0.0,0.5051783901638697,0.0704876108559701,0.024904147991576975,-1
2020-07-23,0.4336017799151421,0.0,-0.3622219268036968,0.3622219268036968,0.0,0.3622219268036968,0.14295646336017287,0.07172075589469308,-1
2020-07-24,0.4336148645798458,0.0,-0.2909647719880596,0.2909647719880596,0.0,0.2909647719880596,0.07125715481563721,0.09490040967726009,-1
2020-07-25,0.4355344333536051,0.0,-0.2916075872491839,0.2916075872491839,0.0,0.2916075872491839,-0.0006428152611243076,0.07161881114564482,-1
2020-07-26,0.433692887950857,0.0,-0.2916836617140697,0.2916836617140697,0.0,0.2916836617140697,-7.607446488577807e-05,0.023992014847215786,-1
2020-07-27,0.43091700056481996,0.0,-0.2915367271907041,0.2915367271907041,0.0,0.2915367271907041,0.00014693452336556057,0.00028860808312523395,-1
2020-07-28,0.42982515798787485,0.0,-0.29122288510515043,0.29122288510515043,0.0,0.29122288510515043,0.00031384208555368387,0.000178950357935026,-1
2020-07-29,0.42763856513071713,0.0,-0.290595061262443,0.290595061262443,0.0,0.290595061262443,0.0006278238427074312,0.0003628668172089104,-1
2020-07-30,0.4253957566770545,0.0,-0.28980670819395465,0.28980670819395465,0.0,0.28980670819395465,0.0007883530684883455,0.0005766729989165054,-1
2020-07-31,0.42173156594279715,0.0,-0.28866507909146827,0.28866507909146827,0.0,0.28866507909146827,0.0011416291024863856,0.0008526020045607393,-1
2020-08-01,0.41833876084683946,0.0,-0.2870130899620067,0.2870130899620067,0.0,0.2870130899620067,0.001651989129461573,0.0011939904334787865,-1
2020-08-02,0.415931182541352,0.0,-0.285306722022884,0.285306722022884,0.0,0.285306722022884,0.0017063679391227105,0.001499995390356908,-1
2020-08-03,0.4134189269182347,0.0,-0.2836256812005898,0.2836256812005898,0.0,0.2836256812005898,0.0016810408222941997,0.0016797992969595128,-1
2020-08-04,0.41007022198850074,0.0,-0.2817278234976512,0.2817278234976512,0.0,0.2817278234976512,0.001897857702938599,0.0017617554881185216,-1
2020-08-05,0.4058647138292776,0.0,-0.27963600849929404,0.27963600849929404,0.0,0.27963600849929404,0.0020918149983571444,0.0018902378411966663,-1
2020-08-06,0.402641040140046,0.0,-0.27744996172803077,0.27744996172803077,0.0,0.27744996172803077,0.0021860467712632725,0.0020585731575196906,-1
2020-08-07,0.398152030912242,0.0,-0.27518467460227813,0.27518467460227813,0.0,0.27518467460227813,0.0022652871257526352,0.0021810496317910357,-1
2020-08-08,0.39186363797906865,0.08580947856039906,-0.26690971305260597,0.2726412082062121,0.005731495153606139,0.2783727033598183,0.008274961549672166,0.004242098482229377,-1
2020-08-09,0.38911198145359405,0.6793145141563173,-0.21895955737394346,0.2700646861981088,0.051105128824165354,0.32116981502227415,0.04795015567866251,0.019496801451362455,-1
2020-08-10,0.3868182881927502,1.0222619612422905,-0.14812381962748353,0.2675091614872292,0.11938534185974567,0.38689450334697484,0.07083573774645993,0.042353618324931556,-1
2020-08-11,0.3846976032763224,1.8696692773900057,-0.020804957258582973,0.2650716127212825,0.24426665546269952,0.509338268183982,0.12731886236890055,0.08203491859800768,0
2020-08-12,0.3837516304799634,1.177501169558952,0.05996859423677681,0.26294720768288865,0.32291580191966546,0.5858630096025541,0.08077355149535978,0.09297605053690677,0
2020-08-13,0.38709645847200747,0.9452687783620215,0.1245995500323363,0.2614538389340059,0.3860533889663422,0.6475072279003482,0.0646309557955595,0.09090778988660664,1
2020-08-14,0.386514917818508,0.5007012118770485,0.15916099629799496,0.2603358608891462,0.41949685718714114,0.6798327180762873,0.03456144626565866,0.059988651185525994,1
2020-08-15,0.38571869174042517,0.5779881649166478,0.1926255625185586,0.25974551559248094,0.45237107811103955,0.7121165937035205,0.03346456622056365,0.04421898942726062,1
2020-08-16,0.38269225725617206,0.6281334900479777,0.1898237580935378,0.259128772363386,0.4489525304569238,0.7080813028203098,-0.002801804425020815,0.023609272303747725,1
2020-08-17,0.38242959472767485,0.6281487327442328,0.16392127118751082,0.25870715035971087,0.4226284215472217,0.6813355719069325,-0.025902486906026978,0.020722952517203835,1
2020-08-18,0.3800171702500749,0.656076279280592,0.08331108313670277,0.25825750092160416,0.3415685840583069,0.5998260849799111,-0.08061018805080805,0.036438159793951964,0
2020-08-19,0.3791506746763608,0.6624332613881632,0.049350030435110936,0.2578154868643061,0.30716551729941705,0.5649810041637231,-0.03396105270159183,0.046824575886142306,0
2020-08-20,0.3707508045537734,0.6817215328789,0.03331717749650909,0.25624515906373657,0.28956233656024566,0.5458074956239822,-0.01603285293860185,0.043534697897000596,0
2020-08-21,0.36696206719622493,0.6922466417775278,0.04798956531083293,0.25436671571321995,0.3023562810240529,0.5567229967372729,0.01467238781432384,0.02155543115150586,0
2020-08-22,0.36437663437420886,0.7075764401117703,0.05869552171796827,0.25231638318010957,0.31101190489807784,0.5633282880781874,0.010705956407135342,0.013803732386687029,0
2020-08-23,0.35997631009606357,0.7363531721096797,0.0681061897051769,0.25013406098485047,0.31824025069002737,0.5683743116748778,0.009410667987208632,0.01159633740288929,0
2020-08-24,0.3558149021030642,0.7393771819515387,0.07809237574502298,0.24757718611516938,0.32566956186019236,0.5732467479753618,0.009986186039846079,0.010034270144730037,0
2020-08-25,0.3532537001416106,0.7508377981776608,0.0869929748221073,0.2450060181850721,0.3319989930071794,0.5770050111922514,0.00890059907708432,0.009432484368046362,0
2020-08-26,0.3504075432599424,0.7431192978403972,0.09514361264679996,0.24224466409276055,0.3373882767395605,0.5796329408323211,0.008150637824692664,0.009012474313874372,0
2020-08-27,0.3498982105709192,0.7778650160305167,0.10356865945811161,0.24024135433170313,0.34381001378981474,0.5840513681215178,0.008425046811311648,0.008492094571029563,1
2020-08-28,0.3498284256924993,0.7617522642743579,0.10985719665760099,0.23859532452384832,0.3484525211814493,0.5870478457052977,0.00628853719948938,0.007621407278497916,1
2020-08-29,0.3501836501083451,0.7239597025747748,0.11231500895010826,0.2372318038059119,0.3495468127560202,0.5867786165619321,0.002457812292507272,0.005723798767769452,1
2020-08-30,0.3498759181792017,0.7300479575010559,0.1128642082497874,0.23626145864241851,0.3491256668922059,0.5853871255346245,0.0005491992996791428,0.0030985162638919503,1
2020-08-31,0.34908017671833,0.7403029892531385,0.11357305135040824,0.23561445323328944,0.3491875045836977,0.5848019578169872,0.0007088431006208318,0.0012386182309357674,1
2020-09-01,0.3492861390331111,0.7264055879995419,0.11232230808315741,0.23523328943645994,0.34755559751961734,0.5827888869560773,-0.0012507432672508312,0.0008362618891836204,1
2020-09-02,0.3507302983226346,0.706428147651353,0.10984057930755789,0.23526429653169487,0.34510487583925276,0.5803691723709477,-0.0024817287755995177,0.0014804383811570787,1
2020-09-03,0.35005377269573024,0.7166324991296951,0.10573571478072816,0.2352792413929117,0.34101495617363986,0.5762941975665515,-0.004104864526829732,0.002612445523226712,1
2020-09-04,0.34870508299682296,0.6968843080952575,0.10151089184943374,0.23517132180319011,0.33668221365262385,0.571853535455814,-0.00422482293129442,0.003603805411241242,1
2020-09-05,0.34790643383268377,0.6556798861571096,0.09716903232988161,0.23495254952014355,0.33212158185002516,0.5670741313701687,-0.004341859519552127,0.004223848992558778,0
2020-09-06,0.3500246956630553,0.6026604926988769,0.0886461147049897,0.2349668425805597,0.3236129572855494,0.5585797998661091,-0.008522917624891907,0.005696533358579503,0
2020-09-07,0.35013179606674144,0.5912288118258311,0.0785879346951375,0.2350678717046735,0.313655806399811,0.5487236781044845,-0.010058180009852202,0.007640985718098764,0
2020-09-08,0.34896968399416517,0.568281774030466,0.06805673089856154,0.23503746985303928,0.3030942007516008,0.5381316706046401,-0.01053120379657596,0.009704100477106709,0
2020-09-09,0.3422722741346972,0.6008072578226531,0.0618145297347798,0.23422490704052362,0.2960394367753034,0.530264343815827,-0.006242201163781741,0.008943861656736654,0
2020-09-10,0.33688139227675795,0.6184661552441937,0.056523150468155314,0.23295943578589767,0.289482586254053,0.5224420220399506,-0.005291379266624485,0.007354928075660748,0
2020-09-11,0.33252613739925874,0.6382064223914654,0.054158175082212545,0.23140512366214622,0.28556329874435876,0.516968422406505,-0.002364975385942769,0.004632851938783017,0
2020-09-12,0.3209445168657875,0.7895021360230341,0.0656868326739628,0.22881489093229912,0.2945017236062619,0.523316614538561,0.011528657591750258,0.006395004081439189,0
2020-09-13,0.3176321582268973,0.7473273710134667,0.0784615583802549,0.22570293821866413,0.30416449659891903,0.5298674348175831,0.012774725706292095,0.008889452894661726,0
2020-09-14,0.31726481838077014,0.717114424716503,0.09002740156603034,0.22254540600617778,0.3125728075722081,0.5351182135783858,0.011565843185775443,0.011956408827939283,0
2020-09-15,0.31661106976279463,0.696456871355221,0.10169732838713824,0.2194367122965465,0.32113404068368473,0.5405707529802313,0.011669926821107901,0.012003498571058499,1
2020-09-16,0.3211955485812148,0.6878105245648539,0.10953340264231962,0.21741187020413646,0.3269452728464561,0.5443571430505926,0.007836074255181374,0.010357281420688258,1
2020-09-17,0.32544127996897154,0.6278230780312208,0.11125743422545559,0.21631281803476965,0.32757025226022524,0.5438830702949948,0.001724031583135971,0.007076677553141768,1
2020-09-18,0.3299239891730293,0.5945737467593168,0.10859305391574503,0.21606282952275957,0.3246558834385046,0.5407187129612642,-0.0026643803097105567,0.0040748287160093195,1
2020-09-19,0.33280600772833,0.5792892719083048,0.09341271656212258,0.21720236355124367,0.31061508011336625,0.5278174436646099,-0.015180337353622453,0.006522916415489678,0
2020-09-20,0.3347662843478342,0.5522771607031294,0.07873860001014737,0.2188484399162985,0.29758703992644586,0.5164354798427444,-0.014674116551975203,0.010839611405102756,0
2020-09-21,0.33564344150019576,0.5029605008441359,0.06266892518546041,0.22061407517108805,0.28328300035654846,0.5038970755276365,-0.016069674824686964,0.015308042910094891,0
2020-09-22,0.3364004135841675,0.48038020985184476,0.04633529642926537,0.22251523843523036,0.2688505348644957,0.4913657732997261,-0.01633362875619504,0.015692473377619087,0
2020-09-23,0.33982278033001134,0.3837866333019764,0.024239029305021448,0.22430475753364681,0.24854378683866826,0.47284854437231505,-0.022096267124243923,0.018166523568375326,0
2020-09-24,0.3459837189366261,0.26323485044050837,-0.002086521578043815,0.2262782706866706,0.2241917491086268,0.45047001979529744,-0.026325550883065263,0.021585148921168095,0
2020-09-25,0.344884122484301,0.21325057154648397,-0.02899356184794702,0.22771549145229011,0.1987219296043431,0.4264374210566332,-0.026907040269903204,0.025109619425737483,0
2020-09-26,0.3455776097135991,0.03194498675992402,-0.06677944162485255,0.2289424599024727,0.16216301827762014,0.39110547818009284,-0.037785879776905534,0.030339490309958018,0
2020-09-27,0.34629872012393825,0.02260878699723637,-0.10326564282213102,0.23005038159212116,0.12678473876999014,0.3568351203621113,-0.03648620119727847,0.03372637374802909,-1
2020-09-28,0.34622796601109584,0.006944727509884794,-0.13741301111581722,0.23106723739846696,0.09365422628264974,0.3247214636811167,-0.0341473682936862,0.03613981642262342,-1
2020-09-29,0.3467615295606815,0.0,-0.17049456622109815,0.23206263033558858,0.06156806411449041,0.293630694450079,-0.033081555105280935,0.03457170819874855,-1
2020-09-30,0.34530961639577806,0.0,-0.19665604875083148,0.23258975095458254,0.03593370220375105,0.2685234531583336,-0.026161482529733326,0.031130135309566837,-1
2020-10-01,0.3401498969476048,0.0,-0.2136779080312236,0.232029295380351,0.018351387349127394,0.2503806827294784,-0.017021859280392126,0.025421632305135482,-1
2020-10-02,0.34222357399454134,0.0,-0.22766601072246198,0.23177369635206302,0.004107685629601044,0.23588138198166406,-0.013988102691238374,0.019057148167121295,-1
2020-10-03,0.34254487520559973,0.0,-0.2295083656980772,0.23148234139413468,0.001973975696057476,0.23345631709019216,-0.001842354975615218,0.010950772315748591,-1
2020-10-04,0.34318456992444907,0.0,-0.23071930380874972,0.23118316482659756,0.0004638610178478358,0.2316470258444454,-0.0012109381106725214,0.0056804652591753895,-1
2020-10-05,0.34594301109088116,0.0,-0.2311557891929667,0.2311557891929667,0.0,0.2311557891929667,-0.000436485384216978,0.0011632594901682576,-1
2020-10-06,0.34605108072898977,0.0,-0.2310875363376898,0.2310875363376898,0.0,0.2310875363376898,6.825285527689573e-05,0.0005718921167221502,-1
2020-10-07,0.34760185580498815,0.0,-0.23130775189393796,0.23130775189393796,0.0,0.23130775189393796,-0.00022021555624815448,0.00024165126524736125,-1
2020-10-08,0.348945699331783,0.0,-0.23215276507489016,0.23215276507489016,0.0,0.23215276507489016,-0.0008450131809522032,0.0003778271974924363,-1
2020-10-09,0.3521800345996621,0.0,-0.233109282749968,0.233109282749968,0.0,0.233109282749968,-0.0009565176750778448,0.0006739154707594194,-1
2020-10-10,0.35677420576230723,0.0,-0.2344762952579084,0.2344762952579084,0.0,0.2344762952579084,-0.001367012507940385,0.0010561811213234962,-1
2020-10-11,0.36058281242551693,0.0,-0.2361477452969918,0.2361477452969918,0.0,0.2361477452969918,-0.001671450039083422,0.0013316600740339024,-1
2020-10-12,0.3637274935093149,0.0,-0.23785630142451708,0.23785630142451708,0.0,0.23785630142451708,-0.001708556127525268,0.0015823395581830435,-1
2020-10-13,0.3679189477694117,0.0,-0.23995714851968433,0.23995714851968433,0.0,0.23995714851968433,-0.002100847095167252,0.0018269510872586658,-1
2020-10-14,0.37157393077665535,0.0,-0.24226014697747938,0.24226014697747938,0.0,0.24226014697747938,-0.0023029984577950524,0.0020374672268292093,-1
2020-10-15,0.37585940077573454,0.0,-0.24484574763959296,0.24484574763959296,0.0,0.24484574763959296,-0.0025856006621135796,0.002329815405025313,-1
2020-10-16,0.378105601549876,0.0,-0.2473364181707995,0.2473364181707995,0.0,0.2473364181707995,-0.0024906705312065236,0.002459756550371737,-1
2020-10-17,0.3814698142303699,0.0,-0.24970892652827287,0.24970892652827287,0.0,0.24970892652827287,-0.0023725083574733796,0.0024829265169311796,-1
2020-10-18,0.38645410224807086,0.0,-0.2521943826530736,0.2521943826530736,0.0,0.2521943826530736,-0.0024854561248007223,0.0024495450044935605,-1
2020-10-19,0.38661499516220577,0.0,-0.2543931860971513,0.2543931860971513,0.0,0.2543931860971513,-0.0021988034440776905,0.002352255975450616,-1
2020-10-20,0.3887783263932234,0.0,-0.2563971476590093,0.2563971476590093,0.0,0.2563971476590093,-0.002003961561858003,0.002229407043578824,-1
2020-10-21,0.3946993794802697,0.0,-0.2586188106883128,0.2586188106883128,0.0,0.2586188106883128,-0.002221663029303489,0.0021414760117464127,-1
2020-10-22,0.3986945637698105,0.0,-0.26081258595478474,0.26081258595478474,0.0,0.26081258595478474,-0.0021937752664719645,0.002139799952544504,-1
2020-10-23,0.40423276925996965,0.0,-0.26332262428121317,0.26332262428121317,0.0,0.26332262428121317,-0.002510038326428432,0.0023084922074013137,-1
2020-10-24,0.40997887553375484,0.0,-0.26606149124589934,0.26606149124589934,0.0,0.26606149124589934,-0.0027388669646861707,0.002480893519195541,-1
2020-10-25,0.41640538437213426,0.0,-0.2689389124379417,0.2689389124379417,0.0,0.2689389124379417,-0.002877421192042373,0.002708775494385677,-1
2020-10-26,0.42688910850309447,0.0,-0.2728080485483016,0.2728080485483016,0.0,0.2728080485483016,-0.003869136110359883,0.003161808089029494,-1
2020-10-27,0.43499336212681966,0.0,-0.27724792937410453,0.27724792937410453,0.0,0.27724792937410453,-0.004439880825802933,0.0037288127094017485,-1
2020-10-28,0.43897788483771294,0.0,-0.2815017676284979,0.2815017676284979,0.0,0.2815017676284979,-0.0042538382543933495,0.0041876183968520735,-1
2020-10-29,1.0968383760041798,0.0,-0.3485724790623321,0.3485724790623321,0.0,0.3485724790623321,-0.0670707114338342,0.02525481017134351,-1
2020-10-30,1.7544725509329928,0.0,-0.4782900833382155,0.4782900833382155,0.0,0.4782900833382155,-0.1297176042758834,0.06701405132137034,-1
2020-10-31,1.1123364344199382,0.0,-0.5457656096265058,0.5457656096265058,0.0,0.5457656096265058,-0.06747552628829029,0.08808794733266932,-1
2020-11-01,0.469691954452283,0.0,-0.5508848531154743,0.5508848531154743,0.0,0.5508848531154743,-0.005119243488968528,0.0674374580177141,-1
2020-11-02,0.477737569393447,0.0,-0.5557698673309789,0.5557698673309789,0.0,0.5557698673309789,-0.0048850142155045795,0.025826594664254483,-1
2020-11-03,0.5145549081664932,0.0,-0.5634133490923917,0.5634133490923917,0.0,0.5634133490923917,-0.007643481761412829,0.005882579821961997,-1
2020-11-04,0.5230861095533292,0.0,-0.5714936305046967,0.5714936305046967,0.0,0.5714936305046967,-0.00808028141230499,0.006869592463074152,-1
2020-11-05,0.5344930294717196,0.0,-0.5174690845551634,0.5174690845551634,0.0,0.5174690845551634,0.05402454594953332,0.023249436374417065,-1
2020-11-06,0.5487722756011859,0.0,-0.4016373979809269,0.4016373979809269,0.0,0.4016373979809269,0.11583168657423648,0.05931217131202495,-1
2020-11-07,0.5641346411977947,1.0,-0.2821783599333482,0.3489716239149246,0.06679326398157637,0.41576488789650096,0.11945903804757868,0.09643842352378285,-1
2020-11-08,0.58149314508754,1.5,-0.19272921001308668,0.35971236996702766,0.16698315995394097,0.5266955299209686,0.08944914992026154,0.10824662484735892,-1
2020-11-09,0.6077770825758982,3.0,-0.004842320692163171,0.3722052725908333,0.36736295189867013,0.7395682244895034,0.1878868893209235,0.13226502576292126,0
2020-11-10,0.5932705509743561,1.5,0.08778535948515176,0.379767488385883,0.46755284787103474,0.8473203362569177,0.09262768017731493,0.12332123980616667,0
2020-11-11,0.6113462883367506,1.0,0.14609946361664516,0.3882466482359659,0.534346111852611,0.9225927600885769,0.058314104131493405,0.11294289120991063,1
2020-11-12,0.6343423442449614,0.0,0.13650693488450777,0.3978391769681033,0.534346111852611,0.9321852888207143,-0.009592528732137395,0.053511437680315264,1
2020-11-13,0.6536228399945224,0.0,0.1264339358478288,0.40791217600478225,0.534346111852611,0.9422582878573933,-0.010072999036678965,0.025993210633436608,1
2020-11-14,0.6727506813225397,0.6666666666666666,0.09373476603955039,0.4183469244858687,0.5120816905254191,0.9304286150112877,-0.03269916980827842,0.017454899192364943,0
2020-11-15,0.6939051918280024,1.0,0.049538703019664676,0.42914635551496616,0.47868505853463084,0.907831414049597,-0.04419606301988571,0.02898941062161438,0
2020-11-16,0.7300300730829599,2.0,-0.028999411957554178,0.44089120651060854,0.41189179455305436,0.8527830010636629,-0.07853811497721885,0.05181111593512768,0
2020-11-17,0.7425894127297016,1.0,-0.07674111456691474,0.4552362771291809,0.3784951625622662,0.833731439691447,-0.04774170260936056,0.056825293535488396,0
2020-11-18,0.7565885501110655,0.6666666666666666,-0.11295896734583788,0.4691897085809119,0.35623074123507403,0.825420449815986,-0.03621785277892314,0.054165890121834204,-1
2020-11-19,0.7669598430490159,0.0,-0.12569953717900234,0.4819302784140764,0.35623074123507403,0.8381610196491505,-0.012740569833164461,0.03223337507381607,-1
2020-11-20,0.775316582239802,0.0,-0.1373906611657842,0.4936214024008582,0.35623074123507403,0.8498521436359323,-0.011691123986781848,0.020216515532956503,-1
2020-11-21,0.7881012688897748,0.0,-0.1930012406154636,0.5047031391961534,0.3117018985806898,0.8164050377768433,-0.0556105794496794,0.026680757756541922,-1
2020-11-22,0.7960392988100415,0.0,-0.26960653343250424,0.5145151680316177,0.24490863459911344,0.7594238026307312,-0.07660529281704065,0.047968998751167315,-1
2020-11-23,0.800702285616684,0.0,-0.4099825444365076,0.5213046510724683,0.11132210663596065,0.6326267577084289,-0.14037601100400338,0.09086396109024115,-1
2020-11-24,0.8066238233209415,0.0,-0.48292759748981595,0.5274564401442002,0.044528842654384254,0.5719852827985845,-0.07294505305330834,0.09664211895811747,-1
2020-11-25,0.8100340746365041,0.0,-0.532590954394786,0.532590954394786,0.0,0.532590954394786,-0.049663356904970035,0.08766147365409394,-1
2020-11-26,0.8138291120177988,0.0,-0.5370936874406599,0.5370936874406599,0.0,0.5370936874406599,-0.004502733045873897,0.04237038100138411,-1
2020-11-27,0.825070292849942,0.0,-0.5418735289412459,0.5418735289412459,0.0,0.5418735289412459,-0.0047798415005859685,0.01964864381714332,-1
2020-11-28,0.8039157823444794,0.0,-0.5433928300505578,0.5433928300505578,0.0,0.5433928300505578,-0.0015193011093119768,0.0036006252185906327,-1
2020-11-29,0.7896995364524756,0.0,-0.5427837687594715,0.5427837687594715,0.0,0.5427837687594715,0.000609061291086288,0.0023027346336614296,-1
2020-11-30,0.775507036803823,0.0,-0.540363259928744,0.540363259928744,0.0,0.540363259928744,0.00242050883072753,0.0015162904103752835,-1
2020-12-01,0.7712855362766289,0.0,-0.5369683089009185,0.5369683089009185,0.0,0.5369683089009185,0.003394951027825499,0.002141507049879791,-1
2020-12-02,0.7560634029963151,0.18499985337257385,-0.5194265996975291,0.5317833437403964,0.01235674404286725,0.5441400877832636,0.017541709203389377,0.007785723020647488,-1
2020-12-03,0.764561165795575,0.18499985337257385,-0.5023366815634488,0.5270501696491833,0.0247134880857345,0.5517636577349178,0.01708991813408034,0.01267552612176509,-1
2020-12-04,0.7723024411280743,0.18499985337257385,-0.4849105273305896,0.5219807594591913,0.03707023212860175,0.559050991587793,0.017426154232859203,0.017352593856776326,-1
2020-12-05,0.807075179886859,0.18499985337257385,-0.4728573067697847,0.5222842829412537,0.049426976171469,0.5717112591127227,0.012053220560804878,0.015523097642581493,-1
2020-12-06,0.8360417198376633,0.18499985337257385,-0.4649526586340546,0.5267363788483909,0.06178372021433625,0.5885200990627271,0.007904648135730108,0.012461340976464749,-1
2020-12-07,0.8656033697238821,0.18499985337257385,-0.4612514738622611,0.5353919381194646,0.0741404642572035,0.6095324023766682,0.0037011847717934865,0.007886351156109509,-1
2020-12-08,0.88297059672343,0.18499985337257385,-0.4596243192384047,0.5461215275384754,0.08649720830007075,0.6326187358385462,0.0016271546238564305,0.00441099584379336,-1
2020-12-09,0.8980838690734565,1.118333186705907,-0.4109278528980409,0.5597654409142496,0.1488375880162087,0.7086030289304583,0.048696466340363787,0.018008268578671254,-1
2020-12-10,0.9146887931997091,1.5849998533725738,-0.3318400520992859,0.5741882096897015,0.2423481575904156,0.8165363672801171,0.07908780079875499,0.04313714058765842,-1
2020-12-11,0.9201053597698444,2.9849998533725737,-0.15901834683767235,0.5883876435765019,0.4293692967388295,1.0,0.17282170526161356,0.10020199080024413,-1
2020-12-12,0.9162541067920448,1.5849998533725738,-0.0759966023060844,0.5988764686191209,0.5228798663130365,1.0,0.08302174453158795,0.11164375019731886,0
2020-12-13,1.626931677807505,1.118333186705907,-0.0896370609463637,0.674857306975538,0.5852202460291743,1.0,-0.013640458640279296,0.08982796947782695,0
2020-12-14,2.3325425758793514,0.18499985337257385,-0.2305659848483662,0.8157862308775405,0.5852202460291743,1.0,-0.1409289239020025,0.0791970423579566,-1
2020-12-15,1.6346584146236665,0.18499985337257385,-0.30278067162093947,0.8880009176501138,0.5852202460291743,1.0,-0.07221468677257326,0.07559468977161837,-1
2020-12-16,0.9419824345372801,0.8333333333333333,-0.32603407947151664,0.8922182550596661,0.5661841755881495,1.0,-0.023253407850577168,0.07879900617505099,-1
2020-12-17,0.9282522597081597,1.25,-0.34971285602668845,0.8935212979747343,0.5438084419480459,1.0,-0.02367877655517181,0.03971562372610743,-1
2020-12-18,0.9374672559800686,2.5,-0.3837755375131082,0.8951892562238138,0.5114137187107056,1.0,-0.03406268148641978,0.026998288630722938,-1
2020-12-19,0.9557227863278369,1.25,-0.4099430291970845,0.8989810142676864,0.4890379850706019,1.0,-0.02616749168397625,0.02796964990852263,-1
2020-12-20,0.950894060434947,0.8333333333333333,-0.3640321314653254,0.8340340460949025,0.4700019146295771,1.0,0.04591089773175905,0.03538035696738504,-1
2020-12-21,0.9436907102069347,0.0,-0.2429618063650436,0.7006069769517534,0.45764517058670984,1.0,0.12107032510028182,0.06438290483867239,-1
2020-12-22,0.9461884273137146,0.0,-0.18917720382498115,0.6344656303688238,0.4452884265438426,1.0,0.053784602540062454,0.0735886084573678,-1
2020-12-23,0.9390883005516982,0.0,-0.24456021754424823,0.6341875907701104,0.3896273732258622,1.0,-0.05538301371926707,0.0767459804532038,-1
2020-12-24,0.9386565066164749,0.0,-0.32905133404914483,0.6351871272980366,0.3061357932488918,0.9413229205469285,-0.0844911165048966,0.06455291092140873,-1
2020-12-25,0.9318398809230397,0.0,-0.49549387179607685,0.6346465050910276,0.13915263329495078,0.7737991383859784,-0.16644253774693202,0.10210555599036525,-1
2020-12-26,0.9105385314025685,0.0,-0.5746445981117558,0.6303056514297362,0.055661053317980325,0.6859667047477165,-0.07915072631567899,0.11002812685583589,-1
2020-12-27,0.8744185567965104,0.0,-0.6229586459182573,0.6229586459182573,0.0,0.6229586459182573,-0.0483140478065015,0.09796910395637086,-1
2020-12-28,0.847682225251876,0.0,-0.613735105901464,0.613735105901464,0.0,0.613735105901464,0.009223540016793375,0.045562771379657974,-1
